index,consumption_good,round,name
3858,13,38,firm71
3859,19,38,firm19
3860,29,38,firm50
3861,39,38,firm81
3862,34,38,firm14
3863,27,38,firm45
3864,38,38,firm76
3865,39,38,firm99
3866,37,38,firm24
3867,39,38,firm63
3868,41,38,firm94
3869,27,38,firm11
3870,41,38,firm42
3871,41,38,firm73
3872,39,38,firm6
3873,38,38,firm37
3874,33,38,firm68
3875,35,38,firm91
3876,33,38,firm16
3877,41,38,firm55
3878,23,38,firm86
3879,34,38,firm3
3880,33,38,firm34
3881,41,38,firm65
3882,37,38,firm96
3883,31,38,firm29
3884,20,38,firm60
3885,35,38,firm83
3886,30,38,firm8
3887,37,38,firm47
3888,33,38,firm78
3889,41,38,firm26
3890,39,38,firm57
3891,33,38,firm88
3892,27,38,firm21
3893,27,38,firm52
3894,25,38,firm75
3895,34,38,firm0
3896,31,38,firm39
3897,41,38,firm70
3898,21,38,firm18
3899,33,38,firm49
3900,29,38,firm80
3901,18,39,firm13
3902,40,39,firm44
3903,36,39,firm67
3904,36,39,firm98
3905,42,39,firm31
3906,20,39,firm62
3907,36,39,firm93
3908,42,39,firm10
3909,40,39,firm41
3910,36,39,firm72
3911,30,39,firm5
3912,30,39,firm36
3913,36,39,firm59
3914,36,39,firm90
3915,24,39,firm23
3916,30,39,firm54
3917,40,39,firm85
3918,29,39,firm2
3919,34,39,firm33
3920,36,39,firm64
3921,33,39,firm28
3922,24,39,firm51
3923,34,39,firm82
3924,40,39,firm15
3925,40,39,firm46
3926,36,39,firm77
3927,40,39,firm25
3928,26,39,firm56
3929,38,39,firm95
3930,38,39,firm20
3931,17,39,firm43
3932,34,39,firm74
3933,42,39,firm7
3934,36,39,firm38
3935,34,39,firm69
3936,36,39,firm17
3937,40,39,firm48
3938,42,39,firm87
3939,20,39,firm12
3940,36,39,firm35
3941,26,39,firm66
3942,28,39,firm97
3943,34,39,firm30
3944,29,39,firm61
3945,40,39,firm92
3946,40,39,firm9
3947,39,39,firm40
3948,36,39,firm79
3949,42,39,firm4
3950,22,39,firm27
3951,24,39,firm58
3952,42,39,firm89
3953,22,39,firm22
3954,34,39,firm53
3955,30,39,firm84
3956,34,39,firm1
3957,40,39,firm32
3958,12,39,firm71
3959,20,39,firm19
3960,28,39,firm50
3961,40,39,firm81
3962,35,39,firm14
3963,28,39,firm45
3964,39,39,firm76
3965,40,39,firm99
3966,38,39,firm24
3967,40,39,firm63
3968,42,39,firm94
3969,28,39,firm11
3970,42,39,firm42
3971,42,39,firm73
3972,40,39,firm6
3973,39,39,firm37
3974,34,39,firm68
3975,36,39,firm91
3976,34,39,firm16
3977,42,39,firm55
3978,24,39,firm86
3979,35,39,firm3
3980,34,39,firm34
3981,42,39,firm65
3982,36,39,firm96
3983,32,39,firm29
3984,21,39,firm60
3985,36,39,firm83
3986,29,39,firm8
3987,38,39,firm47
3988,34,39,firm78
3989,42,39,firm26
3990,40,39,firm57
3991,34,39,firm88
3992,26,39,firm21
3993,28,39,firm52
3994,26,39,firm75
3995,35,39,firm0
3996,32,39,firm39
3997,42,39,firm70
3998,22,39,firm18
3999,34,39,firm49
4000,30,39,firm80
4001,17,40,firm13
4002,39,40,firm44
4003,37,40,firm67
4004,37,40,firm98
4005,43,40,firm31
4006,21,40,firm62
4007,37,40,firm93
4008,43,40,firm10
4009,41,40,firm41
4010,37,40,firm72
4011,31,40,firm5
4012,31,40,firm36
4013,37,40,firm59
4014,37,40,firm90
4015,25,40,firm23
4016,31,40,firm54
4017,41,40,firm85
4018,30,40,firm2
4019,35,40,firm33
4020,37,40,firm64
4021,34,40,firm28
4022,25,40,firm51
4023,35,40,firm82
4024,41,40,firm15
4025,41,40,firm46
4026,37,40,firm77
4027,41,40,firm25
4028,27,40,firm56
4029,39,40,firm95
4030,39,40,firm20
4031,18,40,firm43
4032,35,40,firm74
4033,43,40,firm7
4034,37,40,firm38
4035,35,40,firm69
4036,37,40,firm17
4037,41,40,firm48
4038,43,40,firm87
4039,21,40,firm12
4040,37,40,firm35
4041,27,40,firm66
4042,29,40,firm97
4043,35,40,firm30
4044,30,40,firm61
4045,41,40,firm92
4046,41,40,firm9
4047,40,40,firm40
4048,37,40,firm79
4049,43,40,firm4
4050,23,40,firm27
4051,23,40,firm58
4052,43,40,firm89
4053,23,40,firm22
4054,35,40,firm53
4055,31,40,firm84
4056,35,40,firm1
4057,41,40,firm32
4058,13,40,firm71
4059,21,40,firm19
4060,29,40,firm50
4061,41,40,firm81
4062,36,40,firm14
4063,29,40,firm45
4064,40,40,firm76
4065,41,40,firm99
4066,39,40,firm24
4067,41,40,firm63
4068,43,40,firm94
4069,29,40,firm11
4070,43,40,firm42
4071,43,40,firm73
4072,41,40,firm6
4073,40,40,firm37
4074,35,40,firm68
4075,37,40,firm91
4076,35,40,firm16
4077,43,40,firm55
4078,25,40,firm86
4079,36,40,firm3
4080,35,40,firm34
4081,43,40,firm65
4082,35,40,firm96
4083,33,40,firm29
4084,22,40,firm60
4085,37,40,firm83
4086,30,40,firm8
4087,39,40,firm47
4088,35,40,firm78
4089,43,40,firm26
4090,41,40,firm57
4091,35,40,firm88
4092,25,40,firm21
4093,29,40,firm52
4094,25,40,firm75
4095,36,40,firm0
4096,33,40,firm39
4097,43,40,firm70
4098,23,40,firm18
4099,35,40,firm49
4100,31,40,firm80
4101,18,41,firm13
4102,40,41,firm44
4103,38,41,firm67
4104,38,41,firm98
4105,44,41,firm31
4106,22,41,firm62
4107,38,41,firm93
4108,44,41,firm10
4109,42,41,firm41
4110,38,41,firm72
4111,30,41,firm5
4112,32,41,firm36
4113,38,41,firm59
4114,38,41,firm90
4115,26,41,firm23
4116,32,41,firm54
4117,42,41,firm85
4118,31,41,firm2
4119,36,41,firm33
4120,38,41,firm64
4121,35,41,firm28
4122,26,41,firm51
4123,36,41,firm82
4124,42,41,firm15
4125,42,41,firm46
4126,38,41,firm77
4127,42,41,firm25
4128,28,41,firm56
4129,40,41,firm95
4130,40,41,firm20
4131,19,41,firm43
4132,36,41,firm74
4133,44,41,firm7
4134,38,41,firm38
4135,36,41,firm69
4136,38,41,firm17
4137,40,41,firm48
4138,44,41,firm87
4139,22,41,firm12
4140,38,41,firm35
4141,28,41,firm66
4142,28,41,firm97
4143,36,41,firm30
4144,31,41,firm61
4145,42,41,firm92
4146,42,41,firm9
4147,41,41,firm40
4148,38,41,firm79
4149,44,41,firm4
4150,24,41,firm27
4151,24,41,firm58
4152,42,41,firm89
4153,24,41,firm22
4154,36,41,firm53
4155,32,41,firm84
4156,36,41,firm1
4157,42,41,firm32
4158,14,41,firm71
4159,22,41,firm19
4160,28,41,firm50
4161,42,41,firm81
4162,37,41,firm14
4163,30,41,firm45
4164,41,41,firm76
4165,42,41,firm99
4166,40,41,firm24
4167,42,41,firm63
4168,44,41,firm94
4169,30,41,firm11
4170,44,41,firm42
4171,44,41,firm73
4172,42,41,firm6
4173,41,41,firm37
4174,36,41,firm68
4175,38,41,firm91
4176,36,41,firm16
4177,44,41,firm55
4178,24,41,firm86
4179,37,41,firm3
4180,36,41,firm34
4181,44,41,firm65
4182,36,41,firm96
4183,34,41,firm29
4184,23,41,firm60
4185,38,41,firm83
4186,31,41,firm8
4187,40,41,firm47
4188,36,41,firm78
4189,44,41,firm26
4190,42,41,firm57
4191,34,41,firm88
4192,26,41,firm21
4193,30,41,firm52
4194,24,41,firm75
4195,37,41,firm0
4196,34,41,firm39
4197,44,41,firm70
4198,24,41,firm18
4199,36,41,firm49
4200,32,41,firm80
4201,17,42,firm13
4202,41,42,firm44
4203,39,42,firm67
4204,39,42,firm98
4205,45,42,firm31
4206,23,42,firm62
4207,39,42,firm93
4208,45,42,firm10
4209,43,42,firm41
4210,39,42,firm72
4211,29,42,firm5
4212,33,42,firm36
4213,39,42,firm59
4214,39,42,firm90
4215,27,42,firm23
4216,33,42,firm54
4217,43,42,firm85
4218,32,42,firm2
4219,37,42,firm33
4220,39,42,firm64
4221,36,42,firm28
4222,27,42,firm51
4223,37,42,firm82
4224,43,42,firm15
4225,43,42,firm46
4226,39,42,firm77
4227,43,42,firm25
4228,29,42,firm56
4229,41,42,firm95
4230,41,42,firm20
4231,20,42,firm43
4232,37,42,firm74
4233,45,42,firm7
4234,39,42,firm38
4235,37,42,firm69
4236,39,42,firm17
4237,41,42,firm48
4238,45,42,firm87
4239,23,42,firm12
4240,39,42,firm35
4241,29,42,firm66
4242,27,42,firm97
4243,37,42,firm30
4244,32,42,firm61
4245,43,42,firm92
4246,43,42,firm9
4247,42,42,firm40
4248,39,42,firm79
4249,45,42,firm4
4250,25,42,firm27
4251,25,42,firm58
4252,43,42,firm89
4253,25,42,firm22
4254,37,42,firm53
4255,33,42,firm84
4256,37,42,firm1
4257,43,42,firm32
4258,13,42,firm71
4259,21,42,firm19
4260,27,42,firm50
4261,43,42,firm81
4262,38,42,firm14
4263,31,42,firm45
4264,42,42,firm76
4265,43,42,firm99
4266,41,42,firm24
4267,43,42,firm63
4268,45,42,firm94
4269,31,42,firm11
4270,45,42,firm42
4271,45,42,firm73
4272,43,42,firm6
4273,42,42,firm37
4274,37,42,firm68
4275,39,42,firm91
4276,37,42,firm16
4277,45,42,firm55
4278,25,42,firm86
4279,38,42,firm3
4280,37,42,firm34
4281,45,42,firm65
4282,37,42,firm96
4283,35,42,firm29
4284,24,42,firm60
4285,39,42,firm83
4286,32,42,firm8
4287,41,42,firm47
4288,37,42,firm78
4289,45,42,firm26
4290,43,42,firm57
4291,35,42,firm88
4292,25,42,firm21
4293,31,42,firm52
4294,25,42,firm75
4295,38,42,firm0
4296,35,42,firm39
4297,45,42,firm70
4298,25,42,firm18
4299,37,42,firm49
4300,33,42,firm80
4301,16,43,firm13
4302,40,43,firm44
4303,40,43,firm67
4304,40,43,firm98
4305,46,43,firm31
4306,22,43,firm62
4307,40,43,firm93
4308,46,43,firm10
4309,44,43,firm41
4310,40,43,firm72
4311,30,43,firm5
4312,34,43,firm36
4313,40,43,firm59
4314,40,43,firm90
4315,28,43,firm23
4316,34,43,firm54
4317,44,43,firm85
4318,33,43,firm2
4319,38,43,firm33
4320,40,43,firm64
4321,37,43,firm28
4322,28,43,firm51
4323,38,43,firm82
4324,44,43,firm15
4325,44,43,firm46
4326,40,43,firm77
4327,44,43,firm25
4328,30,43,firm56
4329,42,43,firm95
4330,42,43,firm20
4331,21,43,firm43
4332,38,43,firm74
4333,46,43,firm7
4334,40,43,firm38
4335,38,43,firm69
4336,40,43,firm17
4337,42,43,firm48
4338,46,43,firm87
4339,24,43,firm12
4340,40,43,firm35
4341,30,43,firm66
4342,28,43,firm97
4343,38,43,firm30
4344,33,43,firm61
4345,44,43,firm92
4346,44,43,firm9
4347,43,43,firm40
4348,40,43,firm79
4349,46,43,firm4
4350,26,43,firm27
4351,26,43,firm58
4352,42,43,firm89
4353,26,43,firm22
4354,38,43,firm53
4355,34,43,firm84
4356,38,43,firm1
4357,44,43,firm32
4358,14,43,firm71
4359,22,43,firm19
4360,26,43,firm50
4361,44,43,firm81
4362,39,43,firm14
4363,32,43,firm45
4364,43,43,firm76
4365,44,43,firm99
4366,42,43,firm24
4367,44,43,firm63
4368,46,43,firm94
4369,32,43,firm11
4370,46,43,firm42
4371,46,43,firm73
4372,44,43,firm6
4373,43,43,firm37
4374,36,43,firm68
4375,40,43,firm91
4376,38,43,firm16
4377,46,43,firm55
4378,26,43,firm86
4379,39,43,firm3
4380,38,43,firm34
4381,46,43,firm65
4382,38,43,firm96
4383,36,43,firm29
4384,25,43,firm60
4385,40,43,firm83
4386,33,43,firm8
4387,42,43,firm47
4388,38,43,firm78
4389,46,43,firm26
4390,44,43,firm57
4391,36,43,firm88
4392,26,43,firm21
4393,32,43,firm52
4394,24,43,firm75
4395,39,43,firm0
4396,36,43,firm39
4397,46,43,firm70
4398,26,43,firm18
4399,38,43,firm49
4400,34,43,firm80
4401,17,44,firm13
4402,41,44,firm44
4403,41,44,firm67
4404,41,44,firm98
4405,47,44,firm31
4406,23,44,firm62
4407,41,44,firm93
4408,47,44,firm10
4409,45,44,firm41
4410,41,44,firm72
4411,31,44,firm5
4412,35,44,firm36
4413,41,44,firm59
4414,41,44,firm90
4415,29,44,firm23
4416,35,44,firm54
4417,45,44,firm85
4418,34,44,firm2
4419,39,44,firm33
4420,41,44,firm64
4421,36,44,firm28
4422,29,44,firm51
4423,39,44,firm82
4424,45,44,firm15
4425,45,44,firm46
4426,41,44,firm77
4427,45,44,firm25
4428,31,44,firm56
4429,43,44,firm95
4430,43,44,firm20
4431,20,44,firm43
4432,39,44,firm74
4433,47,44,firm7
4434,41,44,firm38
4435,39,44,firm69
4436,41,44,firm17
4437,43,44,firm48
4438,47,44,firm87
4439,25,44,firm12
4440,41,44,firm35
4441,31,44,firm66
4442,29,44,firm97
4443,39,44,firm30
4444,34,44,firm61
4445,45,44,firm92
4446,45,44,firm9
4447,44,44,firm40
4448,41,44,firm79
4449,47,44,firm4
4450,27,44,firm27
4451,27,44,firm58
4452,43,44,firm89
4453,27,44,firm22
4454,39,44,firm53
4455,35,44,firm84
4456,39,44,firm1
4457,45,44,firm32
4458,13,44,firm71
4459,23,44,firm19
4460,25,44,firm50
4461,45,44,firm81
4462,40,44,firm14
4463,33,44,firm45
4464,44,44,firm76
4465,45,44,firm99
4466,43,44,firm24
4467,45,44,firm63
4468,47,44,firm94
4469,33,44,firm11
4470,47,44,firm42
4471,47,44,firm73
4472,45,44,firm6
4473,44,44,firm37
4474,35,44,firm68
4475,41,44,firm91
4476,39,44,firm16
4477,47,44,firm55
4478,25,44,firm86
4479,40,44,firm3
4480,39,44,firm34
4481,47,44,firm65
4482,39,44,firm96
4483,37,44,firm29
4484,26,44,firm60
4485,41,44,firm83
4486,32,44,firm8
4487,43,44,firm47
4488,39,44,firm78
4489,47,44,firm26
4490,45,44,firm57
4491,37,44,firm88
4492,27,44,firm21
4493,33,44,firm52
4494,23,44,firm75
4495,40,44,firm0
4496,37,44,firm39
4497,47,44,firm70
4498,27,44,firm18
4499,39,44,firm49
4500,35,44,firm80
4501,16,45,firm13
4502,42,45,firm44
4503,42,45,firm67
4504,42,45,firm98
4505,48,45,firm31
4506,24,45,firm62
4507,42,45,firm93
4508,48,45,firm10
4509,46,45,firm41
4510,42,45,firm72
4511,32,45,firm5
4512,36,45,firm36
4513,42,45,firm59
4514,42,45,firm90
4515,30,45,firm23
4516,36,45,firm54
4517,46,45,firm85
4518,35,45,firm2
4519,38,45,firm33
4520,42,45,firm64
4521,35,45,firm28
4522,30,45,firm51
4523,40,45,firm82
4524,46,45,firm15
4525,46,45,firm46
4526,42,45,firm77
4527,46,45,firm25
4528,32,45,firm56
4529,44,45,firm95
4530,44,45,firm20
4531,21,45,firm43
4532,40,45,firm74
4533,48,45,firm7
4534,42,45,firm38
4535,40,45,firm69
4536,42,45,firm17
4537,44,45,firm48
4538,48,45,firm87
4539,26,45,firm12
4540,42,45,firm35
4541,32,45,firm66
4542,28,45,firm97
4543,40,45,firm30
4544,35,45,firm61
4545,46,45,firm92
4546,46,45,firm9
4547,45,45,firm40
4548,42,45,firm79
4549,48,45,firm4
4550,28,45,firm27
4551,28,45,firm58
4552,44,45,firm89
4553,28,45,firm22
4554,40,45,firm53
4555,36,45,firm84
4556,40,45,firm1
4557,46,45,firm32
4558,12,45,firm71
4559,22,45,firm19
4560,26,45,firm50
4561,46,45,firm81
4562,41,45,firm14
4563,34,45,firm45
4564,45,45,firm76
4565,46,45,firm99
4566,44,45,firm24
4567,46,45,firm63
4568,48,45,firm94
4569,34,45,firm11
4570,48,45,firm42
4571,48,45,firm73
4572,46,45,firm6
4573,45,45,firm37
4574,36,45,firm68
4575,42,45,firm91
4576,40,45,firm16
4577,48,45,firm55
4578,24,45,firm86
4579,41,45,firm3
4580,40,45,firm34
4581,48,45,firm65
4582,38,45,firm96
4583,38,45,firm29
4584,27,45,firm60
4585,42,45,firm83
4586,33,45,firm8
4587,44,45,firm47
4588,40,45,firm78
4589,48,45,firm26
4590,46,45,firm57
4591,38,45,firm88
4592,28,45,firm21
4593,34,45,firm52
4594,22,45,firm75
4595,41,45,firm0
4596,38,45,firm39
4597,48,45,firm70
4598,28,45,firm18
4599,40,45,firm49
4600,36,45,firm80
4601,17,46,firm13
4602,43,46,firm44
4603,43,46,firm67
4604,43,46,firm98
4605,49,46,firm31
4606,25,46,firm62
4607,43,46,firm93
4608,49,46,firm10
4609,47,46,firm41
4610,43,46,firm72
4611,33,46,firm5
4612,37,46,firm36
4613,43,46,firm59
4614,43,46,firm90
4615,29,46,firm23
4616,37,46,firm54
4617,47,46,firm85
4618,36,46,firm2
4619,39,46,firm33
4620,43,46,firm64
4621,34,46,firm28
4622,31,46,firm51
4623,41,46,firm82
4624,47,46,firm15
4625,47,46,firm46
4626,43,46,firm77
4627,47,46,firm25
4628,33,46,firm56
4629,45,46,firm95
4630,45,46,firm20
4631,22,46,firm43
4632,41,46,firm74
4633,49,46,firm7
4634,41,46,firm38
4635,41,46,firm69
4636,43,46,firm17
4637,45,46,firm48
4638,49,46,firm87
4639,27,46,firm12
4640,43,46,firm35
4641,33,46,firm66
4642,27,46,firm97
4643,41,46,firm30
4644,36,46,firm61
4645,45,46,firm92
4646,47,46,firm9
4647,46,46,firm40
4648,43,46,firm79
4649,49,46,firm4
4650,29,46,firm27
4651,29,46,firm58
4652,45,46,firm89
4653,29,46,firm22
4654,39,46,firm53
4655,37,46,firm84
4656,41,46,firm1
4657,47,46,firm32
4658,13,46,firm71
4659,21,46,firm19
4660,27,46,firm50
4661,47,46,firm81
4662,42,46,firm14
4663,35,46,firm45
4664,46,46,firm76
4665,47,46,firm99
4666,45,46,firm24
4667,47,46,firm63
4668,49,46,firm94
4669,35,46,firm11
4670,49,46,firm42
4671,49,46,firm73
4672,47,46,firm6
4673,46,46,firm37
4674,37,46,firm68
4675,43,46,firm91
4676,41,46,firm16
4677,49,46,firm55
4678,25,46,firm86
4679,42,46,firm3
4680,41,46,firm34
4681,49,46,firm65
4682,37,46,firm96
4683,39,46,firm29
4684,28,46,firm60
4685,43,46,firm83
4686,34,46,firm8
4687,45,46,firm47
4688,41,46,firm78
4689,49,46,firm26
4690,47,46,firm57
4691,39,46,firm88
4692,29,46,firm21
4693,35,46,firm52
4694,21,46,firm75
4695,42,46,firm0
4696,39,46,firm39
4697,49,46,firm70
4698,29,46,firm18
4699,41,46,firm49
4700,37,46,firm80
4701,18,47,firm13
4702,44,47,firm44
4703,44,47,firm67
4704,44,47,firm98
4705,50,47,firm31
4706,26,47,firm62
4707,44,47,firm93
4708,50,47,firm10
4709,48,47,firm41
4710,44,47,firm72
4711,34,47,firm5
4712,38,47,firm36
4713,44,47,firm59
4714,44,47,firm90
4715,30,47,firm23
4716,38,47,firm54
4717,48,47,firm85
4718,37,47,firm2
4719,38,47,firm33
4720,44,47,firm64
4721,35,47,firm28
4722,32,47,firm51
4723,42,47,firm82
4724,48,47,firm15
4725,48,47,firm46
4726,44,47,firm77
4727,48,47,firm25
4728,34,47,firm56
4729,46,47,firm95
4730,46,47,firm20
4731,23,47,firm43
4732,42,47,firm74
4733,50,47,firm7
4734,40,47,firm38
4735,42,47,firm69
4736,44,47,firm17
4737,46,47,firm48
4738,50,47,firm87
4739,28,47,firm12
4740,44,47,firm35
4741,34,47,firm66
4742,26,47,firm97
4743,42,47,firm30
4744,37,47,firm61
4745,44,47,firm92
4746,48,47,firm9
4747,47,47,firm40
4748,44,47,firm79
4749,50,47,firm4
4750,30,47,firm27
4751,30,47,firm58
4752,46,47,firm89
4753,30,47,firm22
4754,40,47,firm53
4755,38,47,firm84
4756,42,47,firm1
4757,48,47,firm32
4758,14,47,firm71
4759,22,47,firm19
4760,28,47,firm50
4761,48,47,firm81
4762,43,47,firm14
4763,36,47,firm45
4764,47,47,firm76
4765,48,47,firm99
4766,46,47,firm24
4767,48,47,firm63
4768,50,47,firm94
4769,36,47,firm11
4770,50,47,firm42
4771,50,47,firm73
4772,48,47,firm6
4773,47,47,firm37
4774,38,47,firm68
4775,44,47,firm91
4776,42,47,firm16
4777,50,47,firm55
4778,26,47,firm86
4779,43,47,firm3
4780,42,47,firm34
4781,50,47,firm65
4782,38,47,firm96
4783,40,47,firm29
4784,29,47,firm60
4785,44,47,firm83
4786,35,47,firm8
4787,46,47,firm47
4788,42,47,firm78
4789,50,47,firm26
4790,48,47,firm57
4791,40,47,firm88
4792,30,47,firm21
4793,36,47,firm52
4794,20,47,firm75
4795,43,47,firm0
4796,40,47,firm39
4797,50,47,firm70
4798,30,47,firm18
4799,42,47,firm49
4800,38,47,firm80
4801,17,48,firm13
4802,45,48,firm44
4803,45,48,firm67
4804,45,48,firm98
4805,51,48,firm31
4806,27,48,firm62
4807,45,48,firm93
4808,51,48,firm10
4809,49,48,firm41
4810,45,48,firm72
4811,35,48,firm5
4812,39,48,firm36
4813,45,48,firm59
4814,45,48,firm90
4815,31,48,firm23
4816,39,48,firm54
4817,49,48,firm85
4818,38,48,firm2
4819,37,48,firm33
4820,45,48,firm64
4821,36,48,firm28
4822,33,48,firm51
4823,43,48,firm82
4824,49,48,firm15
4825,49,48,firm46
4826,45,48,firm77
4827,49,48,firm25
4828,35,48,firm56
4829,47,48,firm95
4830,47,48,firm20
4831,24,48,firm43
4832,43,48,firm74
4833,51,48,firm7
4834,41,48,firm38
4835,43,48,firm69
4836,45,48,firm17
4837,47,48,firm48
4838,51,48,firm87
4839,29,48,firm12
4840,45,48,firm35
4841,35,48,firm66
4842,27,48,firm97
4843,43,48,firm30
4844,38,48,firm61
4845,43,48,firm92
4846,49,48,firm9
4847,48,48,firm40
4848,45,48,firm79
4849,51,48,firm4
4850,31,48,firm27
4851,31,48,firm58
4852,45,48,firm89
4853,31,48,firm22
4854,41,48,firm53
4855,39,48,firm84
4856,43,48,firm1
4857,49,48,firm32
4858,15,48,firm71
4859,23,48,firm19
4860,29,48,firm50
4861,49,48,firm81
4862,44,48,firm14
4863,37,48,firm45
4864,48,48,firm76
4865,49,48,firm99
4866,47,48,firm24
4867,49,48,firm63
4868,51,48,firm94
4869,37,48,firm11
4870,51,48,firm42
4871,51,48,firm73
4872,49,48,firm6
4873,48,48,firm37
4874,39,48,firm68
4875,45,48,firm91
4876,43,48,firm16
4877,51,48,firm55
4878,27,48,firm86
4879,44,48,firm3
4880,43,48,firm34
4881,51,48,firm65
4882,39,48,firm96
4883,41,48,firm29
4884,30,48,firm60
4885,45,48,firm83
4886,36,48,firm8
4887,47,48,firm47
4888,43,48,firm78
4889,51,48,firm26
4890,49,48,firm57
4891,41,48,firm88
4892,31,48,firm21
4893,37,48,firm52
4894,19,48,firm75
4895,44,48,firm0
4896,41,48,firm39
4897,51,48,firm70
4898,31,48,firm18
4899,43,48,firm49
4900,39,48,firm80
4901,18,49,firm13
4902,46,49,firm44
4903,46,49,firm67
4904,46,49,firm98
4905,52,49,firm31
4906,28,49,firm62
4907,46,49,firm93
4908,52,49,firm10
4909,50,49,firm41
4910,46,49,firm72
4911,36,49,firm5
4912,40,49,firm36
4913,46,49,firm59
4914,46,49,firm90
4915,32,49,firm23
4916,40,49,firm54
4917,50,49,firm85
4918,39,49,firm2
4919,38,49,firm33
4920,46,49,firm64
4921,37,49,firm28
4922,34,49,firm51
4923,44,49,firm82
4924,50,49,firm15
4925,50,49,firm46
4926,46,49,firm77
4927,50,49,firm25
4928,36,49,firm56
4929,48,49,firm95
4930,48,49,firm20
4931,25,49,firm43
4932,44,49,firm74
4933,52,49,firm7
4934,42,49,firm38
4935,44,49,firm69
4936,46,49,firm17
4937,48,49,firm48
4938,52,49,firm87
4939,28,49,firm12
4940,46,49,firm35
4941,36,49,firm66
4942,28,49,firm97
4943,44,49,firm30
4944,39,49,firm61
4945,42,49,firm92
4946,50,49,firm9
4947,49,49,firm40
4948,46,49,firm79
4949,52,49,firm4
4950,32,49,firm27
4951,32,49,firm58
4952,46,49,firm89
4953,32,49,firm22
4954,42,49,firm53
4955,40,49,firm84
4956,44,49,firm1
4957,50,49,firm32
4958,16,49,firm71
4959,24,49,firm19
4960,30,49,firm50
4961,50,49,firm81
4962,45,49,firm14
4963,38,49,firm45
4964,49,49,firm76
4965,50,49,firm99
4966,48,49,firm24
4967,50,49,firm63
4968,52,49,firm94
